date,symbol,market,interval,close,return_1d,vol_7d,max_dd_30d,volume_base,value_traded,trades_count
2025-08-23,BNBUSDC,SPOT,1h,880.16,-0.021816201558141346,0.042210841915423215,-0.037358503790755004,110949.379,98417499.38986,293583
2025-08-24,BNBUSDC,SPOT,1h,876.63,-0.004010634430103632,0.042003084077410595,-0.037358503790755004,211623.09900000002,184288535.60465002,381861
2025-08-25,BNBUSDC,SPOT,1h,839.55,-0.042298347079155474,0.045452957325111336,-0.06694895475610974,284156.081,243470065.42764,462848
2025-08-26,BNBUSDC,SPOT,1h,863.93,0.029039366327199057,0.044838084610908054,-0.06694895475610974,219204.622,186040523.03488,304587
2025-08-27,BNBUSDC,SPOT,1h,855.32,-0.00996608521523723,0.039903515459562,-0.06694895475610974,198600.889,171130990.14027,278117
2025-08-28,BNBUSDC,SPOT,1h,873.64,0.021418884160314233,0.037811010132049155,-0.06694895475610974,221141.8,192323588.02773,371351
2025-08-29,BNBUSDC,SPOT,1h,862.53,-0.012716908566457574,0.02453463517262509,-0.06694895475610974,212200.116,182584523.79875,332979
2025-08-30,BNBUSDC,SPOT,1h,862.2,-0.00038259538798646187,0.023513682469544054,-0.06694895475610974,85913.19,73749977.13517,165650
2025-08-31,BNBUSDC,SPOT,1h,857.83,-0.005068429598701019,0.02352688708757505,-0.06694895475610974,64845.962,55921341.28591,161787
2025-09-01,BNBUSDC,SPOT,1h,845.91,-0.013895527085786341,0.017184625082492234,-0.06694895475610974,172945.272,147490810.89143,304237
2025-09-02,BNBUSDC,SPOT,1h,851.94,0.007128417916799856,0.012672669532347542,-0.06694895475610974,229530.516,195271679.71174002,221172
2025-09-03,BNBUSDC,SPOT,1h,855.08,0.0036857055661196902,0.012273304729499317,-0.06694895475610974,105772.371,90517265.31248,165760
2025-09-04,BNBUSDC,SPOT,1h,843.74,-0.01326191701361279,0.008667673066850033,-0.06694895475610974,122453.826,103771347.95032,164993
2025-09-05,BNBUSDC,SPOT,1h,850.19,0.0076445350463414385,0.009028055428200283,-0.06694895475610974,147115.962,125031958.43107,172345
2025-09-06,BNBUSDC,SPOT,1h,861.26,0.013020618920476457,0.010700059701592554,-0.06694895475610974,101012.647,86764349.7508,169529
2025-09-07,BNBUSDC,SPOT,1h,880.15,0.021932981910224525,0.013190403040589061,-0.06694895475610974,89726.779,78260623.43748,159149
2025-09-08,BNBUSDC,SPOT,1h,878.27,-0.002135999545532008,0.01116116307829103,-0.06694895475610974,128416.962,112813378.32072,201974
2025-09-09,BNBUSDC,SPOT,1h,880.03,0.0020039395630044865,0.011199237506562466,-0.06694895475610974,111909.663,98239754.24582,196436
2025-09-10,BNBUSDC,SPOT,1h,893.94,0.015806279331386452,0.011929699424770632,-0.06694895475610974,182661.05000000002,163260448.22472998,286940
2025-09-11,BNBUSDC,SPOT,1h,903.16,0.010313891312615953,0.008183456457845656,-0.06694895475610974,128312.164,115223094.96486,207478
2025-09-12,BNBUSDC,SPOT,1h,925.54,0.02477966251826924,0.009829214065622403,-0.06694895475610974,178230.112,162811393.90111,296004
2025-09-13,BNBUSDC,SPOT,1h,934.25,0.009410722389091797,0.009876379161484695,-0.06694895475610974,163311.527,152367752.69852,287598
2025-09-14,BNBUSDC,SPOT,1h,927.02,-0.00773882793684777,0.011063682192214203,-0.06694895475610974,131782.145,122943541.94516,279969
2025-09-15,BNBUSDC,SPOT,1h,920.01,-0.007561864900433646,0.012000961228480852,-0.06694895475610974,129677.132,119438252.64475,289184
2025-09-16,BNBUSDC,SPOT,1h,955.97,0.03908653166813414,0.016799412760483426,-0.06694895475610974,178908.212,168409010.27760002,306394
2025-09-17,BNBUSDC,SPOT,1h,990.34,0.035953011077753505,0.019122592770939705,-0.06694895475610974,220633.674,212654814.5436,407208
2025-09-18,BNBUSDC,SPOT,1h,981.68,-0.008744471595613756,0.02113398343584305,-0.06694895475610974,207426.829,206169063.65624,349883
2025-09-19,BNBUSDC,SPOT,1h,984.7,0.003076358894955611,0.02055982854144297,-0.06694895475610974,182168.101,180071625.1033,340387
2025-09-20,BNBUSDC,SPOT,1h,1044.36,0.06058698080633684,0.028331676000201207,-0.06694895475610974,225718.736,229183227.60784,376932
2025-09-21,BNBUSDC,SPOT,1h,1048.42,0.0038875483549736245,0.02699118338208239,-0.06694895475610974,210902.988,223984156.32674,399891
2025-09-22,BNBUSDC,SPOT,1h,993.76,-0.05213559451364913,0.03731961850129148,-0.06694895475610974,324454.743,329091647.031,623123
2025-09-23,BNBUSDC,SPOT,1h,1016.48,0.022862663017227502,0.03580648325326831,-0.06694895475610974,266342.372,267789085.96815,557240
2025-09-24,BNBUSDC,SPOT,1h,1019.13,0.002607036045962463,0.03384245350829334,-0.06229231265072954,227978.374,231762584.09215,553335
2025-09-25,BNBUSDC,SPOT,1h,946.48,-0.07128629321087587,0.044520929380918846,-0.09723202533335884,337951.644,330944463.36691,731798
2025-09-26,BNBUSDC,SPOT,1h,961.6,0.015974980982165432,0.04514178720326447,-0.09723202533335884,253572.874,240600345.52259,482903
2025-09-27,BNBUSDC,SPOT,1h,969.15,0.007851497504159699,0.03641552218369079,-0.09723202533335884,143680.241,139604506.59841,352625
2025-09-28,BNBUSDC,SPOT,1h,993.38,0.025001289790022252,0.038571406155652306,-0.09723202533335884,130809.897,127563410.88535,309940
2025-09-29,BNBUSDC,SPOT,1h,1030.54,0.03740763856731566,0.03586802806727667,-0.09723202533335884,194222.272,196613119.74868,412129
2025-09-30,BNBUSDC,SPOT,1h,1008.86,-0.021037514312884475,0.03621836499093054,-0.09723202533335884,170722.824,172758061.99016,357699
2025-10-01,BNBUSDC,SPOT,1h,1027.24,0.018218583351505613,0.036915333630030966,-0.09723202533335884,148476.929,151599481.30934,414434
2025-10-02,BNBUSDC,SPOT,1h,1090.96,0.062030294770452965,0.025630009066736056,-0.09723202533335884,195569.377,206835178.25749,571495
2025-10-03,BNBUSDC,SPOT,1h,1190.57,0.09130490577106398,0.036700786214012175,-0.09723202533335884,325318.669,369925819.22664,1073463
2025-10-04,BNBUSDC,SPOT,1h,1151.43,-0.032875009449255255,0.0436517397991297,-0.09723202533335884,193845.25,224501228.50522,561216
2025-10-05,BNBUSDC,SPOT,1h,1167.72,0.01414762512701584,0.04387378179389133,-0.09723202533335884,177817.374,207201885.16385,530489
2025-10-06,BNBUSDC,SPOT,1h,1223.75,0.047982393039427196,0.04458185839603353,-0.09723202533335884,310858.27,376680006.06591,763747
2025-10-07,BNBUSDC,SPOT,1h,1305.54,0.06683554647599599,0.0414992487664568,-0.09723202533335884,696603.567,897549579.23229,1366423
2025-10-08,BNBUSDC,SPOT,1h,1307.99,0.0018766181043858854,0.0432362625539194,-0.09723202533335884,395251.169,516124214.00127995,964732
2025-10-09,BNBUSDC,SPOT,1h,1256.28,-0.0395339413909892,0.04958190034936665,-0.09723202533335884,382147.721,484128131.62167,952177
2025-10-10,BNBUSDC,SPOT,1h,1103.31,-0.12176425637596722,0.06307434252720072,-0.15648437679187155,633773.623,763413031.63275,1400846
2025-10-11,BNBUSDC,SPOT,1h,1136.02,0.029647152658817566,0.06356270415211898,-0.15648437679187155,601169.2,681356309.63098,1292680
2025-10-12,BNBUSDC,SPOT,1h,1304.11,0.1479639442967553,0.08505614593579564,-0.15648437679187155,671493.128,832197029.27011,1589025
2025-10-13,BNBUSDC,SPOT,1h,1295.76,-0.006402834116753908,0.0844493856095202,-0.15648437679187155,426020.772,557494895.47365,1095939
2025-10-14,BNBUSDC,SPOT,1h,1209.14,-0.06684879916033826,0.08489396281840754,-0.15648437679187155,328457.58999999997,397599276.72925,750563
2025-10-15,BNBUSDC,SPOT,1h,1163.32,-0.03789470201961742,0.08546222083730382,-0.15648437679187155,134596.404,159292116.82784,355692
2025-10-16,BNBUSDC,SPOT,1h,1145.19,-0.015584705841900637,0.08472472153612952,-0.15648437679187155,149419.03,174473625.21225,378305
2025-10-17,BNBUSDC,SPOT,1h,1071.4,-0.06443472262244687,0.074259139375134,-0.18088058777207772,181015.441,193696443.08517,455801
2025-10-18,BNBUSDC,SPOT,1h,1092.79,0.019964532387530154,0.07366054550971933,-0.18088058777207772,100915.434,111066150.87636,240197
2025-10-19,BNBUSDC,SPOT,1h,1110.38,0.01609641376659754,0.03549970410909923,-0.18088058777207772,97153.695,107327380.86408,223806
2025-10-20,BNBUSDC,SPOT,1h,1100.65,-0.008762765899962166,0.035335973600307075,-0.18088058777207772,88245.007,98375999.46841,212152
2025-10-21,BNBUSDC,SPOT,1h,1057.65,-0.039067823558806114,0.030792121598819007,-0.1913929005573436,95078.819,102949023.24975,211370
2025-10-22,BNBUSDC,SPOT,1h,1071.92,0.013492176050678317,0.03152179500202609,-0.1913929005573436,82601.91799999999,88526866.81063999,197082
2025-10-23,BNBUSDC,SPOT,1h,1127.17,0.05154302559892532,0.03922901204003005,-0.1913929005573436,150903.382,168373548.58212999,329447
2025-10-24,BNBUSDC,SPOT,1h,1109.66,-0.015534480158272523,0.029261533471666996,-0.1913929005573436,61284.935,68819474.90795,144933
2025-10-25,BNBUSDC,SPOT,1h,1116.72,0.00636230917578362,0.028575995553070915,-0.1913929005573436,26040.726,28996849.192139998,66890
2025-10-26,BNBUSDC,SPOT,1h,1138.52,0.01952145569166852,0.02885662802419448,-0.1913929005573436,41125.384,46455806.36294,96965
2025-10-27,BNBUSDC,SPOT,1h,1138.94,0.000368899975406789,0.02838948751779715,-0.1913929005573436,112484.567,129673107.63103,224994
2025-10-28,BNBUSDC,SPOT,1h,1103.68,-0.03095861063796157,0.026373999550206483,-0.1913929005573436,74505.77100000001,83451034.21219,176677
2025-10-29,BNBUSDC,SPOT,1h,1108.03,0.003941359814438883,0.0261923260140069,-0.1913929005573436,69110.14,76706338.83196999,157029
2025-10-30,BNBUSDC,SPOT,1h,1079.0,-0.02619965163398097,0.018553498602200316,-0.1913929005573436,72201.60800000001,78624380.3763,194651
2025-10-31,BNBUSDC,SPOT,1h,1088.76,0.009045412418906329,0.018788490420788583,-0.1913929005573436,99056.338,107645955.87965,226929
2025-11-01,BNBUSDC,SPOT,1h,1094.23,0.005024064072890244,0.01868912012788992,-0.1913929005573436,41545.0,45309349.37809,94749
2025-11-02,BNBUSDC,SPOT,1h,1083.22,-0.010061869990769745,0.015958594723550004,-0.1913929005573436,22866.886,24812311.2642,67666
2025-11-03,BNBUSDC,SPOT,1h,993.48,-0.08284559000018465,0.032251284416907326,-0.24045290866138125,127258.094,128363522.03087,261215
2025-11-04,BNBUSDC,SPOT,1h,936.57,-0.057283488344002875,0.03528833112525469,-0.2839624156147983,185608.749,174109618.82525,369783
2025-11-05,BNBUSDC,SPOT,1h,959.6,0.024589726341864404,0.03858794507760671,-0.2839624156147983,91791.401,87294538.08619,183318
2025-11-06,BNBUSDC,SPOT,1h,949.89,-0.010118799499791664,0.03861350010156187,-0.2839624156147983,57380.557,54260085.69924001,120870
2025-11-07,BNBUSDC,SPOT,1h,990.84,0.04311025487161668,0.04423595346519932,-0.2839624156147983,69818.663,67149121.57203001,163703
2025-11-08,BNBUSDC,SPOT,1h,990.92,8.073957450238645e-05,0.0439478624690467,-0.2839624156147983,46398.773,46095894.54821,115243
2025-11-09,BNBUSDC,SPOT,1h,996.52,0.005651313930488788,0.04453335662503132,-0.2839624156147983,48227.89,47845258.95194,109504
2025-11-10,BNBUSDC,SPOT,1h,991.91,-0.004626098823907188,0.03135814634738718,-0.2839624156147983,48570.882,48463162.89174,111705
2025-11-11,BNBUSDC,SPOT,1h,957.76,-0.03442852678166364,0.024900262191405533,-0.2839624156147983,47475.12,46503137.49847,112558
2025-11-12,BNBUSDC,SPOT,1h,952.78,-0.005199632475776816,0.02317404650025773,-0.2839624156147983,39202.892,37514158.04336,87328
2025-11-13,BNBUSDC,SPOT,1h,926.65,-0.027425008921261984,0.025172159458046028,-0.2915465714569684,63133.042,59229392.15798,125547
2025-11-14,BNBUSDC,SPOT,1h,914.65,-0.012949873199158302,0.014698551977848131,-0.30072095352410955,82140.61,75426417.9288,162242
2025-11-15,BNBUSDC,SPOT,1h,931.84,0.01879407423604662,0.018354403457046354,-0.30072095352410955,34654.066,32335263.04301,77007
2025-11-16,BNBUSDC,SPOT,1h,925.97,-0.006299364697802234,0.01733565947085866,-0.30072095352410955,56139.061,51913096.12664,122563
2025-11-17,BNBUSDC,SPOT,1h,906.61,-0.02090780478849208,0.017537826598994197,-0.3068677895090941,624704.411,574047997.55647,3435201
2025-11-18,BNBUSDC,SPOT,1h,932.65,0.02872238338425559,0.020455997898368265,-0.3068677895090941,357671.593,327918302.25146,966342
2025-11-19,BNBUSDC,SPOT,1h,897.01,-0.03821369216747972,0.02432391377335455,-0.3142072951628071,293423.363,265415915.68079,713953
2025-11-20,BNBUSDC,SPOT,1h,865.59,-0.03502748018416735,0.02546194117042453,-0.3382288855419384,300714.797,267535121.9925,558655
2025-11-21,BNBUSDC,SPOT,1h,830.22,-0.04086230201365548,0.02815192414229996,-0.365270376684837,567705.887,470401706.93544,893576
2025-11-22,BNBUSDC,SPOT,1h,833.35,0.003770085037700932,0.02575952124155128,-0.365270376684837,278447.32,230480961.84127,484604
2025-11-23,BNBUSDC,SPOT,1h,843.52,0.012203755924881543,0.027739672927632304,-0.365270376684837,127347.435,107683322.13028,305540
2025-11-24,BNBUSDC,SPOT,1h,864.73,0.02514463201820938,0.030815117028394807,-0.365270376684837,254537.081,216673647.44024,495931
2025-11-25,BNBUSDC,SPOT,1h,862.57,-0.0024978895146461344,0.02690917790011565,-0.365270376684837,162666.424,139118334.45272,351142
2025-11-26,BNBUSDC,SPOT,1h,891.66,0.03372479914673576,0.028383847112447232,-0.365270376684837,153280.624,133882189.60333,333347
2025-11-27,BNBUSDC,SPOT,1h,895.69,0.004519659960074529,0.02395823885394443,-0.365270376684837,132754.179,118613039.12287,284341
2025-11-28,BNBUSDC,SPOT,1h,887.53,-0.009110294856479406,0.015202022494318327,-0.365270376684837,160640.427,143217974.85247,379189
2025-11-29,BNBUSDC,SPOT,1h,873.2,-0.016145933095219278,0.018082988311016634,-0.365270376684837,98628.235,86674573.83757,177467
2025-11-30,BNBUSDC,SPOT,1h,875.42,0.0025423728813558366,0.01797321144850669,-0.365270376684837,89698.288,79514933.68851,207382
2025-12-01,BNBUSDC,SPOT,1h,826.67,-0.05568755568755568,0.026942425182618794,-0.36798446471303303,263421.272,217017782.14293,467568
2025-12-02,BNBUSDC,SPOT,1h,877.14,0.06105217317672107,0.03713498014437202,-0.36798446471303303,211756.205,180968710.01864,361183
2025-12-03,BNBUSDC,SPOT,1h,921.0,0.05000342020658044,0.03979526739859386,-0.36798446471303303,199966.729,180032359.1251,385281
2025-12-04,BNBUSDC,SPOT,1h,900.23,-0.022551574375678562,0.04117636690750636,-0.36798446471303303,181147.433,164484553.64643,349390
2025-12-05,BNBUSDC,SPOT,1h,883.87,-0.018173133532541685,0.041702618621184025,-0.36798446471303303,194678.511,173080366.78953,310198
2025-12-06,BNBUSDC,SPOT,1h,890.6,0.007614241913403541,0.041118179079612786,-0.36798446471303303,121069.902,107629798.50952,236518
2025-12-07,BNBUSDC,SPOT,1h,894.61,0.004502582528632448,0.04111690472021152,-0.36798446471303303,160017.847,142675478.36607,298916
2025-12-08,BNBUSDC,SPOT,1h,897.36,0.00307396519153591,0.031909753929073546,-0.36798446471303303,192885.405,173786810.85758,299508
2025-12-09,BNBUSDC,SPOT,1h,897.53,0.00018944459302838723,0.023593951086904725,-0.36798446471303303,225685.325,203557842.73345,403651
2025-12-10,BNBUSDC,SPOT,1h,893.77,-0.004189275010306082,0.011686996694177887,-0.36798446471303303,212567.238,190224476.22151,433227
2025-12-11,BNBUSDC,SPOT,1h,886.35,-0.008301912125043276,0.008860941760214949,-0.36798446471303303,164614.764,143712757.57726002,291676
2025-12-12,BNBUSDC,SPOT,1h,881.77,-0.00516725898347159,0.005775897503679412,-0.36798446471303303,108894.173,96098476.26661,208186
2025-12-13,BNBUSDC,SPOT,1h,897.06,0.01734012270773544,0.008521410526881603,-0.36798446471303303,75636.06,67489159.69745,132230
2025-12-14,BNBUSDC,SPOT,1h,877.57,-0.02172652888324067,0.01186723501914012,-0.36798446471303303,93223.588,82803924.59013,155656
2025-12-15,BNBUSDC,SPOT,1h,858.52,-0.02170767004341545,0.013453915867508567,-0.36798446471303303,152450.998,132226700.54257,279669
2025-12-16,BNBUSDC,SPOT,1h,875.66,0.019964590225038492,0.016707603511954577,-0.36798446471303303,122429.365,105926352.8293,231385
2025-12-17,BNBUSDC,SPOT,1h,842.88,-0.0374346207432108,0.021114047007039036,-0.36798446471303303,153457.407,131124276.08964999,281379
2025-12-18,BNBUSDC,SPOT,1h,829.76,-0.015565679574791158,0.02130056471451395,-0.36798446471303303,168158.658,140604397.8915,291039
2025-12-19,BNBUSDC,SPOT,1h,855.74,0.03131025838796764,0.02631837865213428,-0.36798446471303303,175989.941,148384375.3119,341040
2025-12-20,BNBUSDC,SPOT,1h,854.04,-0.001986584710309214,0.024671953218020612,-0.36798446471303303,35543.25,30340542.96404,74194
2025-12-21,BNBUSDC,SPOT,1h,858.45,0.005163692567093037,0.024033921775524953,-0.36798446471303303,65658.068,55969221.30834,101378
2025-12-22,BNBUSDC,SPOT,1h,858.28,-0.00019803133554674446,0.02255727266092782,-0.36798446471303303,94925.54,81807903.425,165255
2025-12-23,BNBUSDC,SPOT,1h,843.98,-0.01666122943561532,0.021422253909146143,-0.36798446471303303,80184.582,67939213.89895,141738
2025-12-24,BNBUSDC,SPOT,1h,846.25,0.0026896371951941056,0.015994149017874472,-0.36798446471303303,73815.362,62108905.31471,127181
2025-12-25,BNBUSDC,SPOT,1h,829.15,-0.02020679468242248,0.016852918856297708,-0.36798446471303303,50478.907999999996,42359549.39699,120350
2025-12-26,BNBUSDC,SPOT,1h,834.19,0.006078514140987812,0.010571915838230592,-0.36798446471303303,85178.026,71170443.69256,183618
2025-12-27,BNBUSDC,SPOT,1h,844.65,0.01253910979513062,0.012233759401241152,-0.36798446471303303,45574.552,38280486.21331,103774
2025-12-28,BNBUSDC,SPOT,1h,859.01,0.017001124726218064,0.014001070490744961,-0.36798446471303303,72336.58,61793709.04999,142158
2025-12-29,BNBUSDC,SPOT,1h,851.57,-0.008661133164922341,0.014398656409817313,-0.36798446471303303,118413.038,101394504.12322,202698
2025-12-30,BNBUSDC,SPOT,1h,860.92,0.01097971981164192,0.013132433960645234,-0.36798446471303303,191174.791,163824514.47987,307425
2025-12-31,BNBUSDC,SPOT,1h,863.15,0.002590252288249717,0.013132774668744131,-0.36608842575249045,287972.12799999997,248743998.95182,560949
2026-01-01,BNBUSDC,SPOT,1h,863.49,0.0003939060418236551,0.008625792742668758,-0.36608842575249045,73615.02,63470556.27999,181594
2026-01-02,BNBUSDC,SPOT,1h,880.95,0.020220268908730965,0.01020149909508263,-0.36608842575249045,159113.893,139509283.54873,335139
2026-01-03,BNBUSDC,SPOT,1h,878.41,-0.002883251035813661,0.010678319056822613,-0.36608842575249045,76551.402,67082848.75802,201546
2026-01-04,BNBUSDC,SPOT,1h,895.19,0.019102696918295692,0.011072492131861128,-0.36608842575249045,117094.788,104098328.74132,246981
2026-01-05,BNBUSDC,SPOT,1h,910.48,0.017080172924183623,0.009579985701336252,-0.36608842575249045,155408.564,140566487.05779,328352
2026-01-06,BNBUSDC,SPOT,1h,917.55,0.007765134873912505,0.009582138441953825,-0.36608842575249045,176621.331,160543419.49854,388863
2026-01-07,BNBUSDC,SPOT,1h,899.75,-0.019399487766334156,0.01446401229162538,-0.36608842575249045,144393.104,130602393.21700001,314029
2026-01-08,BNBUSDC,SPOT,1h,891.71,-0.008935815504306666,0.015466125765375822,-0.36608842575249045,138709.052,123095097.57982999,277849
2026-01-09,BNBUSDC,SPOT,1h,895.92,0.004721265882405623,0.013905820964786928,-0.36608842575249045,100021.669,89285130.4519,256738
2026-01-10,BNBUSDC,SPOT,1h,906.94,0.012300205375480155,0.01411013622733593,-0.36608842575249045,103853.711,93989204.55841,268641
2026-01-11,BNBUSDC,SPOT,1h,903.15,-0.004178887247227037,0.012824268717723483,-0.36608842575249045,94925.091,86218643.70292,243800
2026-01-12,BNBUSDC,SPOT,1h,905.0,0.0020483862038420675,0.010856050688194006,-0.36608842575249045,110831.983,100112557.11566,249362
2026-01-13,BNBUSDC,SPOT,1h,943.36,0.0423867403314917,0.019699420188597185,-0.36608842575249045,175397.081,161943732.99171,389746
2026-01-14,BNBUSDC,SPOT,1h,948.6,0.005554613297150679,0.016771038736732635,-0.36608842575249045,165408.64800000002,155784189.89564002,423310
2026-01-15,BNBUSDC,SPOT,1h,931.19,-0.018353362850516475,0.018605350380930544,-0.36608842575249045,112064.741,104906896.09483999,340937
2026-01-16,BNBUSDC,SPOT,1h,937.95,0.007259528130671544,0.01859295316281545,-0.36608842575249045,70348.237,65586014.91852,222639
2026-01-17,BNBUSDC,SPOT,1h,946.97,0.009616717309024914,0.01848600159621496,-0.36608842575249045,77607.761,73421415.20954,218933
2026-01-18,BNBUSDC,SPOT,1h,932.4,-0.015385915076507217,0.019973612970761036,-0.36608842575249045,88673.023,83804212.77174,166149
2026-01-19,BNBUSDC,SPOT,1h,923.19,-0.0098777348777348,0.020734850601719826,-0.36608842575249045,213625.481,197328106.39907,370672
2026-01-20,BNBUSDC,SPOT,1h,883.31,-0.0431980415732407,0.018801858270861196,-0.36608842575249045,61578.16,55848887.44179,191139
2026-01-21,BNBUSDC,SPOT,1h,882.79,-0.0005886947957115529,0.018129862513960884,-0.36608842575249045,66183.331,58151394.70774,207231
2026-01-22,BNBUSDC,SPOT,1h,887.38,0.005199424551705523,0.0185188975832008,-0.36608842575249045,30631.25,27214725.428039998,106385
2026-01-23,BNBUSDC,SPOT,1h,890.75,0.003797696589961541,0.018125693885831344,-0.36608842575249045,31586.951,28137873.96834,64256
2026-01-24,BNBUSDC,SPOT,1h,886.07,-0.0052539994386752165,0.01663572036642956,-0.3622351852842911,12439.855,11065257.82861,30301
2026-01-25,BNBUSDC,SPOT,1h,865.28,-0.023463157538343604,0.017388891263440943,-0.35423818224909975,33790.179000000004,29364797.73081,61484
2026-01-26,BNBUSDC,SPOT,1h,878.78,0.0156018860946745,0.020006570851482497,-0.348947621923715,32760.394,28587181.28169,56271
2026-01-27,BNBUSDC,SPOT,1h,897.38,0.021165707002890333,0.014563849000303638,-0.348947621923715,24648.166,21849964.01184,54420
2026-01-28,BNBUSDC,SPOT,1h,901.92,0.005059172257014799,0.01453023662160554,-0.34179924922973426,24688.336,22277724.32747,52502
2026-01-29,BNBUSDC,SPOT,1h,867.52,-0.038140855064750734,0.021212668109650924,-0.34009434322892385,69271.729,60852298.44915,149926
2026-01-30,BNBUSDC,SPOT,1h,857.68,-0.011342677978605664,0.021171906517367126,-0.34427633238786237,72145.21,61205176.97098,157016
2026-01-31,BNBUSDC,SPOT,1h,780.78,-0.08966047943288868,0.03830995766189503,-0.4030688308014587,124822.086,99636312.41373,233463
2026-02-01,BNBUSDC,SPOT,1h,757.95,-0.029239990778452185,0.03852760072265831,-0.42052309268419485,78629.742,60049265.98822,167573
2026-02-02,BNBUSDC,SPOT,1h,773.51,0.020529058645029297,0.03928310499395346,-0.42052309268419485,93793.015,71159515.83183,198547
2026-02-03,BNBUSDC,SPOT,1h,754.09,-0.02510633346692348,0.035419916257682184,-0.42347418558245853,72961.79,55751496.815179996,139030
2026-02-04,BNBUSDC,SPOT,1h,695.98,-0.07705976740176901,0.037721044176019576,-0.46790113074258977,109859.258,79780694.1224,196301
2026-02-05,BNBUSDC,SPOT,1h,607.21,-0.12754676858530412,0.05135193172140861,-0.5357686220842667,194802.932,128266532.05055,324491
2026-02-06,BNBUSDC,SPOT,1h,656.91,0.08184977190757725,0.07093410862407788,-0.5357686220842667,160486.511,102034832.9376,278122
2026-02-07,BNBUSDC,SPOT,1h,646.79,-0.015405458890867862,0.06686375295966526,-0.5357686220842667,77836.653,50177638.289969996,119294
2026-02-08,BNBUSDC,SPOT,1h,639.78,-0.010838139117797074,0.06701106032297663,-0.5357686220842667,38206.435,24562830.041419998,68829
2026-02-09,BNBUSDC,SPOT,1h,636.08,-0.005783237988058243,0.06493769544243974,-0.5357686220842667,52816.145000000004,33395424.36329,84539
2026-02-10,BNBUSDC,SPOT,1h,619.39,-0.02623883788202752,0.06493738481034565,-0.5357686220842667,28985.683,18223889.1708,47876
2025-08-14,BTCUSDC,SPOT,1h,118390.0,,,,1561.89687,184390650.6314377,143260
2025-08-15,BTCUSDC,SPOT,1h,117436.84,-0.008051017822451212,,,3658.353,431265033.3465002,367102
2025-08-16,BTCUSDC,SPOT,1h,117464.38,0.00023450903481392338,,,1710.88365,201298036.4674694,154435
2025-08-17,BTCUSDC,SPOT,1h,117490.0,0.00021810867260341205,0.004778923820024004,,1516.79223,179005308.7294459,165281
2025-08-18,BTCUSDC,SPOT,1h,116294.83,-0.010172525321303971,0.00546047243238476,-0.01769718726243774,4315.6207,499545592.0404031,385485
2025-08-19,BTCUSDC,SPOT,1h,112868.01,-0.02946665814808802,0.012149154364683473,-0.046642368443280735,4567.41603,522019988.4554023,420111
2025-08-20,BTCUSDC,SPOT,1h,114289.99,0.012598609650334103,0.014109813702576876,-0.046642368443280735,3806.71678,432543914.6092126,393293
2025-08-21,BTCUSDC,SPOT,1h,112493.99,-0.015714412084557927,0.013417304193304218,-0.049801587971956995,2771.66208,313821567.393014,325792
2025-08-22,BTCUSDC,SPOT,1h,116919.98,0.039344235189808785,0.022076583582185994,-0.049801587971956995,5403.75939,621272308.8709098,478478
2025-08-23,BTCUSDC,SPOT,1h,115399.86,-0.01300137068104179,0.022572181472680784,-0.049801587971956995,2367.80963,273461328.2438533,217993
2025-08-24,BTCUSDC,SPOT,1h,113491.2,-0.016539534796662703,0.023140428799922532,-0.049801587971956995,4812.35937,546584650.3238428,396445
2025-08-25,BTCUSDC,SPOT,1h,110144.01,-0.0294929474708171,0.024980017689030652,-0.06965106850240732,6519.30011,724969413.0365373,552161
2025-08-26,BTCUSDC,SPOT,1h,111795.33,0.014992372258827436,0.02409049968746142,-0.06965106850240732,4700.49533,518149232.1263874,440367
2025-08-27,BTCUSDC,SPOT,1h,111273.86,-0.004664506111301758,0.023323935006237154,-0.06965106850240732,4166.41283,465020742.8773362,406872
2025-08-28,BTCUSDC,SPOT,1h,112582.02,0.011756220194033107,0.023253362237109648,-0.06965106850240732,3165.58667,356586689.0686397,340851
2025-08-29,BTCUSDC,SPOT,1h,108395.04,-0.03719048565659078,0.019557784994165064,-0.08442402229918078,5764.25218,630054623.7210712,483133
2025-08-30,BTCUSDC,SPOT,1h,108833.67,0.004046587371525634,0.020256635373020852,-0.08442402229918078,2382.30765,258416888.144778,186425
2025-08-31,BTCUSDC,SPOT,1h,108270.38,-0.005175696087433179,0.01992544040577133,-0.08547698285328154,1894.27122,206042330.1200739,201643
2025-09-01,BTCUSDC,SPOT,1h,109250.0,0.009047903960436754,0.017727176919522317,-0.08547698285328154,4211.56395,457686414.1019387,459211
2025-09-02,BTCUSDC,SPOT,1h,111259.9,0.018397254004576702,0.01827813189327461,-0.08547698285328154,4688.24529,518363132.5438064,502953
2025-09-03,BTCUSDC,SPOT,1h,111758.0,0.00447690497654607,0.018260921911613947,-0.08547698285328154,2876.18737,321401333.89454246,519102
2025-09-04,BTCUSDC,SPOT,1h,110741.29,-0.009097424792856024,0.01786582008684165,-0.08547698285328154,3554.5224200000002,392330691.4477501,512212
2025-09-05,BTCUSDC,SPOT,1h,110678.6,-0.0005660941822149823,0.009154538893599344,-0.08547698285328154,5052.1004,564067715.9364741,604948
2025-09-06,BTCUSDC,SPOT,1h,110229.99,-0.004053267750043776,0.0095080120415351,-0.08547698285328154,961.06003,106270221.96271801,172397
