open_time_utc,close_time_utc,symbol,market,interval,open,high,low,close,volume_base,quote_asset_volume,trades_count
2025-08-24 23:00:00+00:00,2025-08-24 23:59:59.999000+00:00,BTCUSDC,SPOT,1h,113444.01,113694.47,113354.01,113491.2,145.54021,16521372.937537,16160
2025-08-25 00:00:00+00:00,2025-08-25 00:59:59.999000+00:00,BTCUSDC,SPOT,1h,113491.2,113530.0,112147.96,112642.04,260.89892,29442591.4984268,27868
2025-08-25 01:00:00+00:00,2025-08-25 01:59:59.999000+00:00,BTCUSDC,SPOT,1h,112643.66,113134.86,112614.01,113063.17,128.28597,14484001.4956396,17750
2025-08-25 02:00:00+00:00,2025-08-25 02:59:59.999000+00:00,BTCUSDC,SPOT,1h,113063.17,113622.0,113052.26,113409.45,90.37476,10247837.2498465,16658
2025-08-25 03:00:00+00:00,2025-08-25 03:59:59.999000+00:00,BTCUSDC,SPOT,1h,113406.61,113661.06,112885.86,112902.0,85.95242,9740556.0020822,13345
2025-08-25 04:00:00+00:00,2025-08-25 04:59:59.999000+00:00,BTCUSDC,SPOT,1h,112902.0,113049.02,112600.0,112752.01,109.06738,12303616.9580652,14273
2025-08-25 05:00:00+00:00,2025-08-25 05:59:59.999000+00:00,BTCUSDC,SPOT,1h,112752.01,112852.0,112301.37,112301.37,122.59839,13795991.8738965,15995
2025-08-25 06:00:00+00:00,2025-08-25 06:59:59.999000+00:00,BTCUSDC,SPOT,1h,112301.37,112450.17,111744.02,111914.02,287.74905,32255307.5785863,21493
2025-08-25 07:00:00+00:00,2025-08-25 07:59:59.999000+00:00,BTCUSDC,SPOT,1h,111919.37,112147.0,111267.34,111498.01,334.98923,37416976.0556749,29900
2025-08-25 08:00:00+00:00,2025-08-25 08:59:59.999000+00:00,BTCUSDC,SPOT,1h,111498.0,111820.64,110953.0,111400.61,259.00539,28858870.8648334,24261
2025-08-25 09:00:00+00:00,2025-08-25 09:59:59.999000+00:00,BTCUSDC,SPOT,1h,111400.41,111837.45,111251.49,111778.01,158.85917,17717302.3292102,13069
2025-08-25 10:00:00+00:00,2025-08-25 10:59:59.999000+00:00,BTCUSDC,SPOT,1h,111778.0,111793.99,110914.01,110970.02,339.82438,37822203.0292195,23218
2025-08-25 11:00:00+00:00,2025-08-25 11:59:59.999000+00:00,BTCUSDC,SPOT,1h,110970.03,111273.56,110905.54,111198.01,184.72206,20520919.8533212,16752
2025-08-25 12:00:00+00:00,2025-08-25 12:59:59.999000+00:00,BTCUSDC,SPOT,1h,111200.0,111674.0,111052.64,111584.0,143.50964,15982485.439258,15901
2025-08-25 13:00:00+00:00,2025-08-25 13:59:59.999000+00:00,BTCUSDC,SPOT,1h,111578.0,111745.99,110566.22,111487.97,365.03665,40578628.412599,33123
2025-08-25 14:00:00+00:00,2025-08-25 14:59:59.999000+00:00,BTCUSDC,SPOT,1h,111489.99,112319.99,111314.0,112258.01,315.53046,35336059.3796377,34228
2025-08-25 15:00:00+00:00,2025-08-25 15:59:59.999000+00:00,BTCUSDC,SPOT,1h,112262.01,112577.39,111823.38,112207.12,234.82137,26367326.1624239,25875
2025-08-25 16:00:00+00:00,2025-08-25 16:59:59.999000+00:00,BTCUSDC,SPOT,1h,112208.0,112955.27,112022.87,112513.23,273.71307,30801702.3708203,25547
2025-08-25 17:00:00+00:00,2025-08-25 17:59:59.999000+00:00,BTCUSDC,SPOT,1h,112513.24,112812.87,112158.0,112442.0,218.82696,24614393.5329027,22029
2025-08-25 18:00:00+00:00,2025-08-25 18:59:59.999000+00:00,BTCUSDC,SPOT,1h,112442.0,112636.3,112254.02,112408.0,104.16304,11712888.2543076,16310
2025-08-25 19:00:00+00:00,2025-08-25 19:59:59.999000+00:00,BTCUSDC,SPOT,1h,112406.01,112442.28,110665.98,110718.36,548.02164,61138129.3522605,34660
2025-08-25 20:00:00+00:00,2025-08-25 20:59:59.999000+00:00,BTCUSDC,SPOT,1h,110718.4,111099.99,109402.1,109572.01,1212.57005,133465284.9034901,52358
2025-08-25 21:00:00+00:00,2025-08-25 21:59:59.999000+00:00,BTCUSDC,SPOT,1h,109578.01,110312.17,109274.81,109914.69,377.10957,41388500.0688109,22406
2025-08-25 22:00:00+00:00,2025-08-25 22:59:59.999000+00:00,BTCUSDC,SPOT,1h,109914.69,110631.0,109914.69,110180.9,170.71228,18830654.0176117,17042
2025-08-25 23:00:00+00:00,2025-08-25 23:59:59.999000+00:00,BTCUSDC,SPOT,1h,110180.89,110302.0,109800.43,110144.01,192.95826,21234853.0704446,18100
2025-08-26 00:00:00+00:00,2025-08-26 00:59:59.999000+00:00,BTCUSDC,SPOT,1h,110144.01,110144.01,108942.02,109128.0,527.43384,57760076.2682423,38298
2025-08-26 01:00:00+00:00,2025-08-26 01:59:59.999000+00:00,BTCUSDC,SPOT,1h,109128.0,109956.0,108704.18,109939.99,367.08309,40190959.4588763,32271
2025-08-26 02:00:00+00:00,2025-08-26 02:59:59.999000+00:00,BTCUSDC,SPOT,1h,109928.01,110059.23,109539.21,109745.98,143.92861,15805185.3054649,16740
2025-08-26 03:00:00+00:00,2025-08-26 03:59:59.999000+00:00,BTCUSDC,SPOT,1h,109745.68,109961.99,109463.1,109912.0,138.53082,15209652.7235486,12533
2025-08-26 04:00:00+00:00,2025-08-26 04:59:59.999000+00:00,BTCUSDC,SPOT,1h,109912.0,110266.66,109912.0,110130.48,158.75851,17479164.1022242,13327
2025-08-26 05:00:00+00:00,2025-08-26 05:59:59.999000+00:00,BTCUSDC,SPOT,1h,110128.01,110407.33,110116.18,110227.46,62.97478,6944212.9224478,9221
2025-08-26 06:00:00+00:00,2025-08-26 06:59:59.999000+00:00,BTCUSDC,SPOT,1h,110227.47,110378.77,109928.0,110022.64,119.58415,13166719.327198,14740
2025-08-26 07:00:00+00:00,2025-08-26 07:59:59.999000+00:00,BTCUSDC,SPOT,1h,110024.67,110579.03,109790.0,110322.0,149.06202,16423529.3743936,19261
2025-08-26 08:00:00+00:00,2025-08-26 08:59:59.999000+00:00,BTCUSDC,SPOT,1h,110324.0,110488.4,110020.48,110126.82,106.53097,11745226.7621585,14000
2025-08-26 09:00:00+00:00,2025-08-26 09:59:59.999000+00:00,BTCUSDC,SPOT,1h,110126.82,110444.0,110050.2,110184.0,98.61794,10871161.3750681,12304
2025-08-26 10:00:00+00:00,2025-08-26 10:59:59.999000+00:00,BTCUSDC,SPOT,1h,110184.0,110439.79,110093.36,110239.99,185.65388,20480260.8099877,8043
2025-08-26 11:00:00+00:00,2025-08-26 11:59:59.999000+00:00,BTCUSDC,SPOT,1h,110240.0,110250.0,109571.77,109888.98,163.72868,17986911.8581151,11261
2025-08-26 12:00:00+00:00,2025-08-26 12:59:59.999000+00:00,BTCUSDC,SPOT,1h,109888.98,110829.41,109625.01,110207.75,304.91386,33584125.5562439,19372
2025-08-26 13:00:00+00:00,2025-08-26 13:59:59.999000+00:00,BTCUSDC,SPOT,1h,110215.04,110285.73,109384.85,110095.49,372.66655,40966476.840851,26752
2025-08-26 14:00:00+00:00,2025-08-26 14:59:59.999000+00:00,BTCUSDC,SPOT,1h,110095.49,110569.99,109800.02,110373.44,370.70441,40880043.9774038,34186
2025-08-26 15:00:00+00:00,2025-08-26 15:59:59.999000+00:00,BTCUSDC,SPOT,1h,110373.45,110587.07,109561.62,109683.54,244.71299,26954372.9918182,24757
2025-08-26 16:00:00+00:00,2025-08-26 16:59:59.999000+00:00,BTCUSDC,SPOT,1h,109683.55,110178.84,109464.0,110177.43,145.2883,15938072.9049947,19206
2025-08-26 17:00:00+00:00,2025-08-26 17:59:59.999000+00:00,BTCUSDC,SPOT,1h,110176.03,110223.86,109610.01,110001.5,124.88963,13721802.0669033,18576
2025-08-26 18:00:00+00:00,2025-08-26 18:59:59.999000+00:00,BTCUSDC,SPOT,1h,110005.48,111000.0,109983.01,110723.99,141.38841,15630986.6357398,19331
2025-08-26 19:00:00+00:00,2025-08-26 19:59:59.999000+00:00,BTCUSDC,SPOT,1h,110723.98,111189.99,110521.83,111140.47,209.86953,23296853.1022499,19430
2025-08-26 20:00:00+00:00,2025-08-26 20:59:59.999000+00:00,BTCUSDC,SPOT,1h,111140.47,111410.55,110937.97,111352.0,154.36536,17174372.0606397,15063
2025-08-26 21:00:00+00:00,2025-08-26 21:59:59.999000+00:00,BTCUSDC,SPOT,1h,111351.99,111615.22,111144.0,111615.01,77.76487,8658590.4654419,10114
2025-08-26 22:00:00+00:00,2025-08-26 22:59:59.999000+00:00,BTCUSDC,SPOT,1h,111615.01,111976.0,111577.37,111934.0,170.49734,19057437.7498114,16006
2025-08-26 23:00:00+00:00,2025-08-26 23:59:59.999000+00:00,BTCUSDC,SPOT,1h,111933.85,112403.99,111761.62,111795.33,161.54679,18109793.7438199,15575
2025-08-27 00:00:00+00:00,2025-08-27 00:59:59.999000+00:00,BTCUSDC,SPOT,1h,111795.34,111847.13,111361.76,111380.21,94.33497,10529212.6650119,10277
2025-08-27 01:00:00+00:00,2025-08-27 01:59:59.999000+00:00,BTCUSDC,SPOT,1h,111378.01,111496.0,111121.01,111333.98,67.64263,7529240.8731774,10876
2025-08-27 02:00:00+00:00,2025-08-27 02:59:59.999000+00:00,BTCUSDC,SPOT,1h,111333.99,111514.94,111131.93,111168.01,84.04839,9357222.1467098,13912
2025-08-27 03:00:00+00:00,2025-08-27 03:59:59.999000+00:00,BTCUSDC,SPOT,1h,111168.01,111756.03,110945.45,111444.01,134.53734,14977159.1714178,15162
2025-08-27 04:00:00+00:00,2025-08-27 04:59:59.999000+00:00,BTCUSDC,SPOT,1h,111444.0,111772.3,111430.01,111597.99,116.96017,13053258.7892864,14624
2025-08-27 05:00:00+00:00,2025-08-27 05:59:59.999000+00:00,BTCUSDC,SPOT,1h,111598.0,111698.8,111352.38,111389.56,83.46881,9305274.4735341,9651
2025-08-27 06:00:00+00:00,2025-08-27 06:59:59.999000+00:00,BTCUSDC,SPOT,1h,111389.55,111394.47,111034.0,111045.98,77.89619,8663510.30764,10045
2025-08-27 07:00:00+00:00,2025-08-27 07:59:59.999000+00:00,BTCUSDC,SPOT,1h,111045.97,111142.93,110625.0,110744.22,316.68401,35076097.3918842,25553
2025-08-27 08:00:00+00:00,2025-08-27 08:59:59.999000+00:00,BTCUSDC,SPOT,1h,110744.23,110854.61,110370.3,110772.0,211.6358,23407649.6174747,14927
2025-08-27 09:00:00+00:00,2025-08-27 09:59:59.999000+00:00,BTCUSDC,SPOT,1h,110772.0,111139.99,110721.01,110832.02,122.29408,13564943.232726,11763
2025-08-27 10:00:00+00:00,2025-08-27 10:59:59.999000+00:00,BTCUSDC,SPOT,1h,110832.02,111285.08,110832.01,110997.99,123.12091,13675647.8532075,13366
2025-08-27 11:00:00+00:00,2025-08-27 11:59:59.999000+00:00,BTCUSDC,SPOT,1h,110998.0,111395.99,110997.99,111340.0,112.38507,12503312.5785814,10557
2025-08-27 12:00:00+00:00,2025-08-27 12:59:59.999000+00:00,BTCUSDC,SPOT,1h,111340.0,111419.98,111040.01,111360.01,143.0332,15909182.1768391,12896
2025-08-27 13:00:00+00:00,2025-08-27 13:59:59.999000+00:00,BTCUSDC,SPOT,1h,111360.01,111921.99,111034.0,111526.0,360.52655,40176008.742592,26508
2025-08-27 14:00:00+00:00,2025-08-27 14:59:59.999000+00:00,BTCUSDC,SPOT,1h,111526.0,112654.28,111312.01,111840.0,398.44421,44658276.2094531,33010
2025-08-27 15:00:00+00:00,2025-08-27 15:59:59.999000+00:00,BTCUSDC,SPOT,1h,111840.01,112118.89,111527.0,112041.18,183.47041,20522705.4645024,19235
2025-08-27 16:00:00+00:00,2025-08-27 16:59:59.999000+00:00,BTCUSDC,SPOT,1h,112041.17,112280.62,111565.44,112150.47,171.23421,19168784.1764417,16756
2025-08-27 17:00:00+00:00,2025-08-27 17:59:59.999000+00:00,BTCUSDC,SPOT,1h,112144.5,112496.52,111920.01,112368.0,121.72901,13662469.1720575,13355
2025-08-27 18:00:00+00:00,2025-08-27 18:59:59.999000+00:00,BTCUSDC,SPOT,1h,112368.01,112633.99,111944.0,111972.01,110.31597,12398861.2069183,12925
2025-08-27 19:00:00+00:00,2025-08-27 19:59:59.999000+00:00,BTCUSDC,SPOT,1h,111974.33,112244.06,111592.0,112098.78,213.25283,23875229.2892066,22561
2025-08-27 20:00:00+00:00,2025-08-27 20:59:59.999000+00:00,BTCUSDC,SPOT,1h,112098.78,112452.98,110940.87,112434.99,549.21532,61387627.2153575,41339
2025-08-27 21:00:00+00:00,2025-08-27 21:59:59.999000+00:00,BTCUSDC,SPOT,1h,112434.99,112479.7,111375.85,111537.45,147.57016,16513237.034085,18049
2025-08-27 22:00:00+00:00,2025-08-27 22:59:59.999000+00:00,BTCUSDC,SPOT,1h,111540.96,111636.13,111037.4,111430.0,141.43298,15746309.8898551,17446
2025-08-27 23:00:00+00:00,2025-08-27 23:59:59.999000+00:00,BTCUSDC,SPOT,1h,111429.99,111565.91,111111.27,111273.86,81.17961,9034801.1018738,12079
2025-08-28 00:00:00+00:00,2025-08-28 00:59:59.999000+00:00,BTCUSDC,SPOT,1h,111271.25,111558.0,110863.77,111357.98,138.97276,15454428.1401406,20004
2025-08-28 01:00:00+00:00,2025-08-28 01:59:59.999000+00:00,BTCUSDC,SPOT,1h,111357.99,111737.0,111350.01,111668.0,94.57846,10547504.2882379,13177
2025-08-28 02:00:00+00:00,2025-08-28 02:59:59.999000+00:00,BTCUSDC,SPOT,1h,111668.01,111781.89,111460.01,111515.78,45.55333,5084044.7638218,10683
2025-08-28 03:00:00+00:00,2025-08-28 03:59:59.999000+00:00,BTCUSDC,SPOT,1h,111515.77,112064.0,111425.51,112017.99,101.74687,11378709.231724,10339
2025-08-28 04:00:00+00:00,2025-08-28 04:59:59.999000+00:00,BTCUSDC,SPOT,1h,112018.0,113100.0,111962.38,112987.97,229.42301,25845219.6606919,19532
2025-08-28 05:00:00+00:00,2025-08-28 05:59:59.999000+00:00,BTCUSDC,SPOT,1h,112987.98,113177.93,112721.26,112866.08,152.07814,17173209.672535,12353
2025-08-28 06:00:00+00:00,2025-08-28 06:59:59.999000+00:00,BTCUSDC,SPOT,1h,112866.07,113296.28,112731.0,113228.67,140.76949,15910725.8805959,11439
2025-08-28 07:00:00+00:00,2025-08-28 07:59:59.999000+00:00,BTCUSDC,SPOT,1h,113226.01,113376.0,113024.0,113144.02,171.34958,19403307.79493,13064
2025-08-28 08:00:00+00:00,2025-08-28 08:59:59.999000+00:00,BTCUSDC,SPOT,1h,113144.01,113376.0,113012.69,113141.61,103.52787,11718667.652798,12350
2025-08-28 09:00:00+00:00,2025-08-28 09:59:59.999000+00:00,BTCUSDC,SPOT,1h,113141.6,113152.0,112851.0,112866.56,102.93729,11629295.3977519,6857
2025-08-28 10:00:00+00:00,2025-08-28 10:59:59.999000+00:00,BTCUSDC,SPOT,1h,112866.56,113144.0,112829.94,113144.0,110.55162,12488859.2690896,7488
2025-08-28 11:00:00+00:00,2025-08-28 11:59:59.999000+00:00,BTCUSDC,SPOT,1h,113144.0,113176.0,112864.0,112935.47,87.86113,9926875.9385956,7436
2025-08-28 12:00:00+00:00,2025-08-28 12:59:59.999000+00:00,BTCUSDC,SPOT,1h,112935.47,113355.99,112809.64,113261.85,123.35436,13946861.9874921,13007
2025-08-28 13:00:00+00:00,2025-08-28 13:59:59.999000+00:00,BTCUSDC,SPOT,1h,113261.85,113496.0,112594.3,112846.34,325.77325,36809909.446567,31542
2025-08-28 14:00:00+00:00,2025-08-28 14:59:59.999000+00:00,BTCUSDC,SPOT,1h,112851.43,113325.49,112530.0,113171.99,207.00251,23379515.0826846,29297
2025-08-28 15:00:00+00:00,2025-08-28 15:59:59.999000+00:00,BTCUSDC,SPOT,1h,113171.99,113273.7,112402.56,112700.31,234.3213,26418574.1548119,27092
2025-08-28 16:00:00+00:00,2025-08-28 16:59:59.999000+00:00,BTCUSDC,SPOT,1h,112700.31,113215.04,112358.35,112358.35,174.84594,19719435.3543032,20515
2025-08-28 17:00:00+00:00,2025-08-28 17:59:59.999000+00:00,BTCUSDC,SPOT,1h,112358.32,112639.65,112242.34,112407.68,123.3911,13872525.4045379,17194
2025-08-28 18:00:00+00:00,2025-08-28 18:59:59.999000+00:00,BTCUSDC,SPOT,1h,112407.69,112734.0,112244.21,112390.01,109.98427,12365470.8333609,12094
2025-08-28 19:00:00+00:00,2025-08-28 19:59:59.999000+00:00,BTCUSDC,SPOT,1h,112390.0,112593.99,111914.18,111920.02,128.39472,14408082.8196502,14790
2025-08-28 20:00:00+00:00,2025-08-28 20:59:59.999000+00:00,BTCUSDC,SPOT,1h,111920.02,112135.99,111884.85,111922.8,76.08766,8520655.0744233,7864
2025-08-28 21:00:00+00:00,2025-08-28 21:59:59.999000+00:00,BTCUSDC,SPOT,1h,111922.79,112161.98,111915.01,112044.01,51.5377,5774058.417667,5286
2025-08-28 22:00:00+00:00,2025-08-28 22:59:59.999000+00:00,BTCUSDC,SPOT,1h,112044.0,112522.21,112044.0,112362.69,82.9561,9320553.9886269,7921
2025-08-28 23:00:00+00:00,2025-08-28 23:59:59.999000+00:00,BTCUSDC,SPOT,1h,112362.69,112594.88,112321.5,112582.02,48.58821,5464094.2752251,9527
2025-08-29 00:00:00+00:00,2025-08-29 00:59:59.999000+00:00,BTCUSDC,SPOT,1h,112582.01,112660.57,112140.0,112221.99,77.77578,8740118.5951083,15119
2025-08-29 01:00:00+00:00,2025-08-29 01:59:59.999000+00:00,BTCUSDC,SPOT,1h,112222.0,112291.99,111428.32,111510.56,185.0307,20672926.8935165,19557
2025-08-29 02:00:00+00:00,2025-08-29 02:59:59.999000+00:00,BTCUSDC,SPOT,1h,111510.56,111810.01,111390.84,111452.0,105.01281,11715399.0559585,12249
2025-08-29 03:00:00+00:00,2025-08-29 03:59:59.999000+00:00,BTCUSDC,SPOT,1h,111450.86,111863.56,111323.25,111734.04,64.2321,7168334.6780122,10610
2025-08-29 04:00:00+00:00,2025-08-29 04:59:59.999000+00:00,BTCUSDC,SPOT,1h,111734.01,111886.0,111450.01,111530.3,67.39906,7526873.2245453,9848
2025-08-29 05:00:00+00:00,2025-08-29 05:59:59.999000+00:00,BTCUSDC,SPOT,1h,111530.3,111633.81,111156.25,111335.61,126.95465,14141675.6310724,11410
2025-08-29 06:00:00+00:00,2025-08-29 06:59:59.999000+00:00,BTCUSDC,SPOT,1h,111335.62,111422.0,111000.0,111308.44,175.75792,19533462.4322737,15304
2025-08-29 07:00:00+00:00,2025-08-29 07:59:59.999000+00:00,BTCUSDC,SPOT,1h,111308.44,111329.17,109924.0,110043.35,379.11801,41876371.6990362,27811
2025-08-29 08:00:00+00:00,2025-08-29 08:59:59.999000+00:00,BTCUSDC,SPOT,1h,110043.34,110309.02,109620.0,109646.0,286.98737,31569630.1072301,20659
2025-08-29 09:00:00+00:00,2025-08-29 09:59:59.999000+00:00,BTCUSDC,SPOT,1h,109645.99,109943.74,109428.57,109786.16,178.71771,19599834.3806619,13897
2025-08-29 10:00:00+00:00,2025-08-29 10:59:59.999000+00:00,BTCUSDC,SPOT,1h,109786.16,110046.08,109752.12,110023.99,141.3272,15536333.4340784,10383
2025-08-29 11:00:00+00:00,2025-08-29 11:59:59.999000+00:00,BTCUSDC,SPOT,1h,110023.99,110186.99,109850.01,110119.04,179.60617,19771137.9970453,13503
2025-08-29 12:00:00+00:00,2025-08-29 12:59:59.999000+00:00,BTCUSDC,SPOT,1h,110119.03,111533.32,110093.85,110747.98,344.09684,38135161.970038,35084
2025-08-29 13:00:00+00:00,2025-08-29 13:59:59.999000+00:00,BTCUSDC,SPOT,1h,110747.99,110811.99,108928.0,109128.0,494.73195,54314488.6907913,40048
2025-08-29 14:00:00+00:00,2025-08-29 14:59:59.999000+00:00,BTCUSDC,SPOT,1h,109128.0,109552.32,108112.0,108218.0,611.59553,66483230.7034052,51410
2025-08-29 15:00:00+00:00,2025-08-29 15:59:59.999000+00:00,BTCUSDC,SPOT,1h,108218.0,108746.0,108200.76,108410.0,441.13318,47839708.7682472,29760
2025-08-29 16:00:00+00:00,2025-08-29 16:59:59.999000+00:00,BTCUSDC,SPOT,1h,108410.0,108870.21,108153.0,108737.53,459.44897,49930100.2863643,26474
2025-08-29 17:00:00+00:00,2025-08-29 17:59:59.999000+00:00,BTCUSDC,SPOT,1h,108732.32,108758.77,108188.01,108490.0,223.70547,24267806.0492064,21933
2025-08-29 18:00:00+00:00,2025-08-29 18:59:59.999000+00:00,BTCUSDC,SPOT,1h,108486.0,108517.99,108112.0,108156.01,221.65837,24004779.9518365,15451
2025-08-29 19:00:00+00:00,2025-08-29 19:59:59.999000+00:00,BTCUSDC,SPOT,1h,108156.0,108772.72,107950.0,108234.65,331.36518,35895614.2527357,24000
2025-08-29 20:00:00+00:00,2025-08-29 20:59:59.999000+00:00,BTCUSDC,SPOT,1h,108234.66,108287.21,107553.12,107808.0,338.60791,36514886.165693,26673
2025-08-29 21:00:00+00:00,2025-08-29 21:59:59.999000+00:00,BTCUSDC,SPOT,1h,107808.0,108486.48,107500.0,108469.98,206.20717,22270402.7332067,17833
2025-08-29 22:00:00+00:00,2025-08-29 22:59:59.999000+00:00,BTCUSDC,SPOT,1h,108469.99,108503.75,108225.0,108392.85,56.2682,6096596.5626033,6166
2025-08-29 23:00:00+00:00,2025-08-29 23:59:59.999000+00:00,BTCUSDC,SPOT,1h,108394.19,108568.45,108346.21,108395.04,67.51393,7322670.2406726,7951
2025-08-30 00:00:00+00:00,2025-08-30 00:59:59.999000+00:00,BTCUSDC,SPOT,1h,108395.04,108437.57,108160.0,108321.97,112.15034,12143584.9242064,9324
2025-08-30 01:00:00+00:00,2025-08-30 01:59:59.999000+00:00,BTCUSDC,SPOT,1h,108319.04,108373.99,107364.63,107477.99,141.72035,15276194.4731407,13577
2025-08-30 02:00:00+00:00,2025-08-30 02:59:59.999000+00:00,BTCUSDC,SPOT,1h,107477.99,107972.0,107401.99,107805.97,128.98451,13898993.9804181,11657
2025-08-30 03:00:00+00:00,2025-08-30 03:59:59.999000+00:00,BTCUSDC,SPOT,1h,107805.96,108465.71,107792.01,108444.29,119.90749,12981541.9144047,12356
2025-08-30 04:00:00+00:00,2025-08-30 04:59:59.999000+00:00,BTCUSDC,SPOT,1h,108444.29,108716.45,108390.76,108444.01,105.7794,11482098.844045,8411
2025-08-30 05:00:00+00:00,2025-08-30 05:59:59.999000+00:00,BTCUSDC,SPOT,1h,108444.01,108502.0,108140.0,108358.01,108.26736,11728646.8050024,10546
2025-08-30 06:00:00+00:00,2025-08-30 06:59:59.999000+00:00,BTCUSDC,SPOT,1h,108358.01,108570.0,108205.17,108333.0,126.70734,13724982.1943371,8730
2025-08-30 07:00:00+00:00,2025-08-30 07:59:59.999000+00:00,BTCUSDC,SPOT,1h,108333.0,108523.99,108132.01,108523.98,256.77685,27816324.4425493,9437
2025-08-30 08:00:00+00:00,2025-08-30 08:59:59.999000+00:00,BTCUSDC,SPOT,1h,108523.99,108780.0,108492.0,108579.99,93.23366,10127220.7635624,7803
2025-08-30 09:00:00+00:00,2025-08-30 09:59:59.999000+00:00,BTCUSDC,SPOT,1h,108579.99,108626.0,108480.01,108532.01,50.62364,5495551.2818544,3951
2025-08-30 10:00:00+00:00,2025-08-30 10:59:59.999000+00:00,BTCUSDC,SPOT,1h,108532.01,108712.51,108415.63,108442.96,95.90213,10412264.5312987,5582
2025-08-30 11:00:00+00:00,2025-08-30 11:59:59.999000+00:00,BTCUSDC,SPOT,1h,108442.01,108732.0,108432.33,108698.98,74.46735,8089518.977063,5635
2025-08-30 12:00:00+00:00,2025-08-30 12:59:59.999000+00:00,BTCUSDC,SPOT,1h,108698.01,108698.01,108355.4,108630.0,150.28671,16313781.8957893,10534
2025-08-30 13:00:00+00:00,2025-08-30 13:59:59.999000+00:00,BTCUSDC,SPOT,1h,108630.0,108632.0,108225.58,108556.03,125.77979,13639065.3173206,10113
2025-08-30 14:00:00+00:00,2025-08-30 14:59:59.999000+00:00,BTCUSDC,SPOT,1h,108556.03,108743.11,108424.0,108677.99,84.67986,9195456.1766171,6968
2025-08-30 15:00:00+00:00,2025-08-30 15:59:59.999000+00:00,BTCUSDC,SPOT,1h,108677.99,108941.83,108566.0,108887.25,162.17733,17637619.155536,10076
2025-08-30 16:00:00+00:00,2025-08-30 16:59:59.999000+00:00,BTCUSDC,SPOT,1h,108887.24,108900.0,108681.96,108834.01,117.57726,12790261.5734006,6717
2025-08-30 17:00:00+00:00,2025-08-30 17:59:59.999000+00:00,BTCUSDC,SPOT,1h,108834.01,108919.99,108635.81,108803.78,80.7372,8781932.752237,5576
2025-08-30 18:00:00+00:00,2025-08-30 18:59:59.999000+00:00,BTCUSDC,SPOT,1h,108802.45,108859.99,108644.0,108756.0,59.58518,6482473.3799418,5103
2025-08-30 19:00:00+00:00,2025-08-30 19:59:59.999000+00:00,BTCUSDC,SPOT,1h,108756.01,108924.52,108672.0,108850.0,27.14484,2953203.5560404,4689
2025-08-30 20:00:00+00:00,2025-08-30 20:59:59.999000+00:00,BTCUSDC,SPOT,1h,108850.0,108856.0,108600.0,108667.99,38.11285,4143108.9389426,5747
2025-08-30 21:00:00+00:00,2025-08-30 21:59:59.999000+00:00,BTCUSDC,SPOT,1h,108667.99,108711.99,108522.0,108603.74,70.66398,7676021.4563767,6085
2025-08-30 22:00:00+00:00,2025-08-30 22:59:59.999000+00:00,BTCUSDC,SPOT,1h,108603.74,108610.68,108491.16,108544.0,28.97009,3145050.1046874,3960
2025-08-30 23:00:00+00:00,2025-08-30 23:59:59.999000+00:00,BTCUSDC,SPOT,1h,108544.0,108833.67,108543.99,108833.67,22.07214,2399696.0051923,3848
2025-08-31 00:00:00+00:00,2025-08-31 00:59:59.999000+00:00,BTCUSDC,SPOT,1h,108833.67,109419.78,108822.0,109410.0,118.72016,12956146.58954,15132
2025-08-31 01:00:00+00:00,2025-08-31 01:59:59.999000+00:00,BTCUSDC,SPOT,1h,109410.0,109508.0,109152.01,109450.01,82.71829,9044285.7258847,10314
2025-08-31 02:00:00+00:00,2025-08-31 02:59:59.999000+00:00,BTCUSDC,SPOT,1h,109450.0,109461.26,109194.0,109239.85,36.99897,4045632.3233013,4816
2025-08-31 03:00:00+00:00,2025-08-31 03:59:59.999000+00:00,BTCUSDC,SPOT,1h,109243.98,109401.51,109164.16,109236.0,43.91913,4799671.6416097,5611
2025-08-31 04:00:00+00:00,2025-08-31 04:59:59.999000+00:00,BTCUSDC,SPOT,1h,109236.0,109250.0,108688.0,108832.31,100.98674,11001007.3507849,8661
2025-08-31 05:00:00+00:00,2025-08-31 05:59:59.999000+00:00,BTCUSDC,SPOT,1h,108832.31,108832.31,108580.26,108774.78,47.24098,5134478.3338209,6138
2025-08-31 06:00:00+00:00,2025-08-31 06:59:59.999000+00:00,BTCUSDC,SPOT,1h,108774.78,108796.37,108546.8,108730.03,67.62488,7346396.4315772,5284
2025-08-31 07:00:00+00:00,2025-08-31 07:59:59.999000+00:00,BTCUSDC,SPOT,1h,108730.02,108844.29,108690.0,108731.96,90.4809,9841741.3294265,5063
2025-08-31 08:00:00+00:00,2025-08-31 08:59:59.999000+00:00,BTCUSDC,SPOT,1h,108731.97,109043.8,108720.02,109030.0,38.16487,4156109.3319373,4998
2025-08-31 09:00:00+00:00,2025-08-31 09:59:59.999000+00:00,BTCUSDC,SPOT,1h,109030.0,109132.42,108474.37,108528.71,123.94853,13477242.9213521,9830
2025-08-31 10:00:00+00:00,2025-08-31 10:59:59.999000+00:00,BTCUSDC,SPOT,1h,108528.72,108650.0,108318.61,108591.66,114.64571,12436203.3613268,10480
